0,0.177266,0.137442,0.154098
0.01,0.178291,0.138674,0.155449
0.055,0.182838,0.144246,0.16146
0.115234,0.188771,0.151771,0.169346
0.175468,0.19455,0.159352,0.17705
0.235702,0.200189,0.166977,0.184573
0.295935,0.205698,0.174635,0.191909
0.356169,0.211078,0.182313,0.199043
0.416403,0.216324,0.189998,0.205952
0.476637,0.221427,0.197674,0.212605
0.536871,0.226371,0.205316,0.21896
0.58533,0.230223,0.21142,0.223829
0.635635,0.234095,0.217691,0.228623
0.68594,0.237833,0.223873,0.233126
0.736245,0.241434,0.229936,0.237313
0.78655,0.2449,0.235852,0.241163
0.836855,0.248237,0.24159,0.244659
0.887159,0.251453,0.247119,0.247789
0.937464,0.254561,0.25241,0.250547
0.987769,0.257576,0.257438,0.252933
1.03807,0.260513,0.262179,0.25495
1.08838,0.263383,0.266615,0.256603
1.13868,0.266198,0.270732,0.257901
1.18899,0.268961,0.274521,0.258849
1.23929,0.271668,0.277977,0.259451
1.29211,0.274439,0.281246,0.259709
1.34493,0.277114,0.284146,0.259576
1.39775,0.279657,0.28668,0.259035
1.45057,0.282027,0.28885,0.258061
1.49762,0.283949,0.290476,0.256804
1.54467,0.285653,0.291811,0.255152
1.59171,0.287095,0.292849,0.253078
1.63876,0.288235,0.293583,0.250554
1.68581,0.289034,0.294004,0.247552
1.73286,0.289456,0.2941,0.244051
1.77991,0.289471,0.293858,0.240033
1.82696,0.289056,0.293264,0.235489
1.87401,0.288195,0.292303,0.230414
1.92106,0.28688,0.290963,0.224814
1.96811,0.285111,0.289231,0.218702
2.01515,0.282894,0.287095,0.2121
2.06467,0.280092,0.2844,0.204653
2.11418,0.27683,0.281238,0.196733
2.16603,0.272951,0.277419,0.187983
2.21788,0.268632,0.273077,0.178824
2.26973,0.263913,0.268215,0.169323
2.32428,0.258559,0.262547,0.159035
2.37883,0.252856,0.256329,0.148539
2.43338,0.246852,0.24959,0.137936
2.48995,0.240361,0.242092,0.126952
2.54651,0.233654,0.234131,0.116129
2.60308,0.226787,0.225776,0.105652
2.66209,0.219514,0.216729,0.0953354
2.7211,0.212196,0.20745,0.0859623
2.78303,0.204544,0.197593,0.0775716
2.84495,0.197002,0.187758,0.0711678
2.91099,0.189179,0.177469,0.0670691
2.97703,0.18169,0.167579,0.066101
3.04308,0.174642,0.158288,0.0681169
3.10912,0.168137,0.149789,0.0725384
3.17516,0.162267,0.142268,0.0786072
3.23457,0.157587,0.136476,0.084888
3.29398,0.15351,0.131711,0.091517
3.35339,0.15005,0.128043,0.0981827
3.4128,0.147196,0.125501,0.104655
3.47221,0.144915,0.124072,0.110768
3.53162,0.143152,0.123691,0.116399
3.59103,0.141835,0.124245,0.121463
3.65044,0.140882,0.125584,0.125904
3.70985,0.140205,0.127528,0.129687
3.76926,0.13972,0.129882,0.132796
3.82867,0.139346,0.132447,0.135232
3.8914,0.138994,0.135171,0.137088
3.95412,0.13862,0.137705,0.138233
4.0205,0.138137,0.139973,0.138707
4.08687,0.137512,0.141637,0.138464
4.15325,0.136701,0.142551,0.137548
4.21962,0.135667,0.14261,0.136
4.286,0.13438,0.14175,0.133864
4.35237,0.132816,0.139943,0.131183
4.42157,0.130872,0.13706,0.127863
4.49076,0.128599,0.1332,0.124067
4.55995,0.126002,0.128437,0.119867
4.62914,0.123094,0.12287,0.115335
4.69834,0.119895,0.116615,0.110548
4.76753,0.116429,0.109806,0.105574
4.83672,0.112715,0.10258,0.100476
4.90591,0.108768,0.0950798,0.0953026
4.97511,0.104595,0.0874421,0.0900897
5.0443,0.100197,0.0797966,0.0848621
5.11349,0.0955744,0.0722596,0.079634
5.18268,0.090727,0.0649307,0.0744136
5.25187,0.0856619,0.0578907,0.0692056
5.32427,0.0801482,0.0508994,0.0637754
5.40119,0.0740891,0.0439396,0.0580388
5.47811,0.0678885,0.0374864,0.0523581
5.55504,0.0616387,0.0315365,0.0467701
5.63196,0.0554603,0.0260618,0.0413298
