0,0.106423,0.134361,0.1087
0.01,0.106576,0.13634,0.109666
0.055,0.107343,0.145383,0.114112
0.1,0.108275,0.154633,0.118722
0.145,0.109419,0.16407,0.1235
0.19,0.110824,0.173672,0.128454
0.235,0.112537,0.183414,0.133593
0.28,0.114604,0.193267,0.138925
0.325,0.117071,0.203199,0.144462
0.37,0.119976,0.213176,0.150209
0.415,0.123355,0.22316,0.15617
0.46,0.127235,0.233109,0.162344
0.505,0.131634,0.242983,0.168719
0.55,0.136561,0.252736,0.175279
0.595,0.142011,0.262325,0.181994
0.64,0.147969,0.271704,0.188828
0.685,0.154406,0.280826,0.195733
0.73,0.161285,0.289647,0.202655
0.775,0.168557,0.298121,0.209536
0.82,0.176171,0.306203,0.216317
0.865,0.184072,0.313847,0.22294
0.91,0.192204,0.321012,0.229352
0.955,0.200515,0.327653,0.235503
1,0.208955,0.333731,0.241353
1.045,0.217476,0.339209,0.246862
1.09317,0.226631,0.344367,0.252341
1.14375,0.236211,0.348956,0.257584
1.19433,0.245673,0.352658,0.262251
1.23666,0.253431,0.355052,0.265674
1.27899,0.260972,0.356785,0.268622
1.32131,0.268224,0.357847,0.27106
1.36364,0.275114,0.358227,0.272959
1.40597,0.281564,0.357925,0.274292
1.4483,0.287503,0.356942,0.275043
1.49062,0.292862,0.355287,0.275202
1.53295,0.297582,0.352977,0.27477
1.57528,0.301614,0.350036,0.273758
1.62031,0.305103,0.34625,0.272065
1.66739,0.307832,0.341618,0.269652
1.71697,0.309662,0.336066,0.266451
1.76654,0.310409,0.329911,0.262632
1.81612,0.310073,0.323251,0.258264
1.86569,0.30867,0.316191,0.253414
1.91527,0.306225,0.308844,0.24815
1.96484,0.302776,0.301325,0.24254
2.01442,0.29837,0.293748,0.236647
2.06399,0.293063,0.286223,0.230531
2.11357,0.286921,0.278858,0.22425
2.16314,0.280016,0.271751,0.217858
2.21272,0.272427,0.26499,0.211407
2.26229,0.264241,0.258652,0.204948
2.31187,0.255549,0.252802,0.198532
2.36145,0.246445,0.247489,0.192208
2.41102,0.237027,0.24275,0.186028
2.4606,0.227397,0.238608,0.180045
2.51017,0.217657,0.235071,0.174316
2.55975,0.207913,0.232141,0.1689
2.60932,0.198271,0.229807,0.163858
2.66087,0.188473,0.228001,0.15908
2.71506,0.178556,0.226762,0.15464
2.76924,0.169171,0.226179,0.150869
2.82343,0.160452,0.226232,0.147826
2.87762,0.15252,0.226903,0.14555
2.93181,0.145478,0.228176,0.144058
2.986,0.1394,0.230037,0.143347
3.04019,0.134336,0.232472,0.14339
3.09438,0.130307,0.235465,0.144149
3.15133,0.127183,0.239195,0.145665
3.20828,0.125166,0.243499,0.147854
3.26523,0.124202,0.24835,0.150652
3.32218,0.12422,0.253718,0.153994
3.37913,0.125135,0.259566,0.157816
3.43608,0.126856,0.265857,0.162054
3.49303,0.129285,0.272547,0.166644
3.54998,0.132323,0.279592,0.171524
3.60693,0.135877,0.286945,0.176629
3.66388,0.139858,0.294552,0.181897
3.71277,0.143554,0.301246,0.186505
3.76167,0.147461,0.308051,0.19115
3.81057,0.151539,0.314931,0.1958
3.85946,0.155755,0.321847,0.200423
3.90836,0.160082,0.328761,0.204988
3.95725,0.164495,0.335639,0.20947
4.00615,0.168974,0.342445,0.213844
4.05674,0.173658,0.349382,0.218232
4.10733,0.17837,0.356183,0.222459
4.15792,0.18309,0.362827,0.226502
4.20851,0.187791,0.369302,0.230345
4.2591,0.19245,0.375602,0.233969
4.30969,0.197037,0.381733,0.237362
4.36028,0.201527,0.387709,0.240513
4.41524,0.206259,0.394049,0.243649
4.4702,0.210803,0.400263,0.246474
4.52516,0.215116,0.406381,0.24897
4.58012,0.219149,0.412426,0.25111
4.63508,0.222842,0.4184,0.252854
4.68329,0.225746,0.423565,0.254018
4.73151,0.228277,0.428622,0.254795
4.77972,0.230375,0.433517,0.255141
4.82794,0.231977,0.438179,0.255011
4.8701,0.232922,0.441999,0.254476
4.91226,0.2334,0.445515,0.253528
4.95441,0.233376,0.448666,0.252154
4.99657,0.232821,0.451392,0.250352
5.03873,0.231714,0.453636,0.248129
5.08089,0.230041,0.455348,0.245504
5.12305,0.227801,0.456487,0.242506
5.16521,0.225002,0.457019,0.239174
5.20736,0.221666,0.456919,0.235558
5.24952,0.217824,0.456174,0.231718
5.29323,0.213356,0.454712,0.227567
5.33694,0.20846,0.452554,0.223323
5.3835,0.202862,0.449501,0.218791
5.43007,0.19698,0.445695,0.214346
5.47663,0.190943,0.441172,0.210086
5.52485,0.184681,0.435776,0.205969
5.57307,0.17858,0.429709,0.202242
5.62129,0.172826,0.423033,0.198983
5.6695,0.167612,0.415813,0.196256
5.71987,0.162952,0.407764,0.194025
5.77023,0.159308,0.399279,0.192457
5.82059,0.156868,0.390441,0.191562
5.87096,0.155785,0.381336,0.191332
5.92132,0.156156,0.372046,0.191742
5.97168,0.158014,0.362657,0.19275
6.02205,0.161322,0.35325,0.194302
6.07241,0.165978,0.343903,0.196334
6.12277,0.171833,0.334691,0.198774
6.17314,0.178701,0.325685,0.201551
6.2235,0.186378,0.316948,0.204588
6.27582,0.194993,0.308221,0.207946
6.33052,0.204459,0.299541,0.211601
6.38522,0.21417,0.291374,0.215335
6.43991,0.223924,0.283773,0.219089
6.49736,0.234021,0.276455,0.223004
6.55481,0.243796,0.269876,0.226851
6.60643,0.252182,0.26465,0.230229
6.65805,0.260101,0.260126,0.23352
6.70967,0.267478,0.256369,0.236721
6.76129,0.274257,0.253453,0.239833
6.81646,0.280792,0.251362,0.243067
6.87384,0.286778,0.250429,0.246342
6.93122,0.291921,0.250887,0.249538
6.9886,0.296231,0.25285,0.252664
7.04598,0.299734,0.256403,0.255726
7.10336,0.302482,0.261583,0.258725
7.16074,0.30454,0.268372,0.261656
7.21812,0.305993,0.276684,0.264512
7.26837,0.306843,0.285096,0.266939
7.31863,0.307371,0.294415,0.269286
7.36888,0.307648,0.304469,0.271538
7.41914,0.307742,0.315054,0.273676
7.46939,0.307714,0.325954,0.275676
7.51965,0.307617,0.336944,0.277508
7.57307,0.307477,0.348474,0.279229
7.62841,0.307319,0.35999,0.280712
7.67654,0.307173,0.36945,0.281705
7.72468,0.307008,0.378241,0.282376
7.77281,0.306799,0.386238,0.282678
7.82094,0.306512,0.393343,0.282567
7.86907,0.306101,0.399479,0.282003
7.9172,0.305513,0.404596,0.280948
7.96533,0.304693,0.408661,0.279373
8.01347,0.303586,0.411663,0.277262
8.0616,0.302141,0.413603,0.27461
8.10973,0.300318,0.414498,0.271428
8.15786,0.298088,0.414374,0.26774
8.20599,0.295437,0.413268,0.263588
8.25413,0.292365,0.411219,0.259021
8.30455,0.288712,0.40811,0.253861
8.35706,0.284467,0.403885,0.248161
8.40957,0.279823,0.398715,0.242222
8.4644,0.274617,0.392382,0.235872
8.52132,0.268912,0.384875,0.229231
8.58027,0.262789,0.376192,0.222425
8.6315,0.257383,0.367972,0.216661
8.68273,0.251983,0.359197,0.211115
8.73396,0.246673,0.349937,0.205853
8.7852,0.241537,0.340267,0.200933
8.83643,0.236657,0.330265,0.196407
8.88766,0.232117,0.320013,0.192318
8.93889,0.227991,0.309601,0.188702
8.99013,0.224347,0.29912,0.185583
9.04136,0.221243,0.288671,0.182976
9.09259,0.218715,0.278355,0.180886
9.14383,0.216782,0.268283,0.179305
9.19506,0.215442,0.258567,0.178215
9.24629,0.214665,0.24932,0.177587
9.29752,0.214404,0.240655,0.177383
9.34876,0.214593,0.23268,0.177556
9.40333,0.215198,0.225055,0.178096
9.46131,0.216179,0.218049,0.178991
9.52202,0.21744,0.212015,0.180186
9.58273,0.218798,0.207364,0.181534
9.64344,0.220121,0.204089,0.182926
9.70415,0.221304,0.202117,0.184253
9.76486,0.222263,0.201317,0.185413
9.82557,0.222942,0.201504,0.186315
9.88628,0.223307,0.20246,0.186881
9.94699,0.22334,0.203948,0.187045
10.0077,0.223038,0.205732,0.186759
10.0684,0.222404,0.207589,0.185988
10.1331,0.221366,0.209429,0.184609
10.2004,0.219893,0.210981,0.182553
10.2676,0.218014,0.211987,0.179865
10.3349,0.21572,0.21231,0.176558
10.4022,0.213005,0.211846,0.172662
10.4694,0.209864,0.210519,0.168216
10.5286,0.206757,0.20859,0.163895
10.5878,0.203344,0.205915,0.159234
10.6469,0.199649,0.202467,0.154286
10.7061,0.195707,0.198225,0.149106
10.7653,0.191561,0.193173,0.143756
10.8244,0.187257,0.187302,0.1383
10.8777,0.183289,0.181318,0.133357
10.9309,0.179267,0.174683,0.128438
10.9842,0.175226,0.167418,0.123601
11.0374,0.171197,0.159562,0.11891
11.0906,0.167209,0.151171,0.114437
11.1439,0.163294,0.142327,0.110259
11.1971,0.159482,0.133141,0.106462
11.2504,0.155812,0.123761,0.103137
