0.06,3.0200000000000005,0.14832396974191342
0.12,2.96,0.08944271909999167
0.18,2.9200000000000004,0.08366600265340762
0.24,3.0799999999999996,0.14832396974191323
0.3,3.0,0.12247448713915901
0.36,3.0199999999999996,0.22803508501982753
0.42,2.94,0.16733200530681525
0.48,3.1400000000000006,0.18165902124584946
0.54,3.0799999999999996,0.16431676725154984
0.6,3.1399999999999997,0.1516575088810309
0.66,3.28,0.1923538406167134
0.72,3.1399999999999997,0.08944271909999167
0.78,3.18,0.14832396974191323
0.84,3.2199999999999998,0.1923538406167134
0.9,3.3599999999999994,0.2607680962081058
0.96,3.3200000000000003,0.1643167672515498
1.02,3.22,0.21679483388678797
1.08,3.4200000000000004,0.2683281572999749
1.14,3.28,0.13038404810405288
1.2,3.46,0.2190890230020663
1.26,3.28,0.13038404810405288
1.32,3.4200000000000004,0.10954451150103332
1.38,3.5199999999999996,0.19235384061671346
1.44,3.3200000000000003,0.23874672772626646
1.5,3.4400000000000004,0.11401754250991389
1.56,3.56,0.1140175425099139
1.62,3.38,0.2949576240750526
1.68,3.04,0.30495901363953826
1.74,3.0799999999999996,0.4494441010848846
1.8,2.96,0.39115214431215894
1.86,2.96,0.461519230368573
1.92,2.56,0.260768096208106
1.98,2.4799999999999995,0.10954451150103332
2.04,2.82,0.34928498393145957
2.1,2.52,0.32710854467592254
2.16,2.4200000000000004,0.1643167672515498
2.22,2.4199999999999995,0.16431676725154984
2.28,2.44,0.16733200530681525
2.34,2.4400000000000004,0.1140175425099139
2.4,2.2199999999999998,0.1923538406167134
2.46,2.18,0.17888543819998318
2.52,2.22,0.2280350850198276
2.58,2.1799999999999997,0.1923538406167134
2.64,2.02,0.16431676725154978
2.7,2.0799999999999996,0.1303840481040531
2.76,2.04,0.1140175425099139
2.82,1.8799999999999997,0.17888543819998323
2.88,1.8399999999999999,0.1816590212458495
2.94,1.9,0.12247448713915893
3.0,2.0599999999999996,0.23021728866442667
