0,1,0.0562096,0.124512,0.0702732
0.01,1,0.0568987,0.125552,0.0717192
0.0520092,1,0.0600922,0.130044,0.0777256
0.0940183,1,0.0637342,0.13468,0.0836025
0.136027,1,0.0677724,0.139392,0.0893277
0.178037,1,0.0721502,0.144114,0.0948839
0.220046,1,0.0768116,0.148788,0.100259
0.263774,1,0.0819087,0.153548,0.105657
0.307501,1,0.0872041,0.158155,0.110854
0.351229,1,0.0926532,0.162577,0.11586
0.394957,1,0.09822,0.166793,0.120688
0.438685,1,0.103877,0.170793,0.125361
0.484452,1,0.109872,0.174752,0.130112
0.53022,1,0.115929,0.178491,0.134753
0.575987,1,0.12204,0.18203,0.139317
0.621755,1,0.128204,0.185394,0.143839
0.667522,1,0.134423,0.188611,0.148351
0.71329,1,0.140703,0.191706,0.152881
0.759057,1,0.147052,0.194705,0.157456
0.804825,1,0.153479,0.197628,0.162097
0.850592,1,0.159992,0.200495,0.166823
0.89636,1,0.166599,0.203324,0.171649
0.942127,1,0.173307,0.206135,0.17659
0.987895,1,0.180121,0.208951,0.181659
1.03366,1,0.187042,0.211803,0.18687
1.07943,1,0.19407,0.214733,0.192235
1.1252,1,0.201204,0.217794,0.19777
1.16445,1,0.207401,0.220575,0.202664
1.2037,1,0.213666,0.223549,0.207702
1.24295,1,0.219991,0.226771,0.212891
1.2822,1,0.226368,0.230295,0.218236
1.32145,1,0.232784,0.234176,0.223737
1.3607,1,0.239227,0.238459,0.229389
1.39996,1,0.245678,0.243178,0.235179
1.43921,1,0.252121,0.248349,0.241088
1.48015,1,0.258808,0.254219,0.247346
1.5211,1,0.265434,0.26054,0.253655
1.56205,1,0.271967,0.267247,0.259961
1.60441,1,0.27859,0.274493,0.266412
1.63984,1,0.283997,0.280705,0.271698
1.67528,1,0.289254,0.286965,0.276833
1.71071,1,0.294337,0.293188,0.281771
1.74614,1,0.29922,0.299286,0.28647
1.78158,1,0.303877,0.305181,0.290891
1.81701,1,0.308285,0.310799,0.294999
1.85245,1,0.312422,0.316078,0.298769
1.88926,1,0.316413,0.321153,0.302307
1.92608,1,0.320073,0.325769,0.305448
1.96431,1,0.32351,0.330052,0.308283
2.00388,1,0.326667,0.333923,0.310766
2.04344,1,0.329413,0.337226,0.312804
2.08591,1,0.331907,0.340163,0.314524
2.13273,1,0.334125,0.342709,0.315898
2.17035,1,0.335519,0.344273,0.316642
2.20796,1,0.336587,0.345449,0.3171
2.24141,1,0.337277,0.346202,0.317293
2.27486,1,0.33774,0.346713,0.317308
2.30831,1,0.337994,0.347013,0.317169
2.34175,1,0.338057,0.347134,0.3169
2.3752,1,0.337949,0.347107,0.316522
2.40865,1,0.337692,0.346962,0.316059
2.44414,1,0.337278,0.346711,0.315497
